mirID,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63
mir284,0.095617235,-0.114353366,-0.269279003,0.157440081,0.149116889,0.179230675,0.208409116,0.137925327,0.032651659,0.148926035,-0.04113432,0.145379633,-0.099332251,-0.045192663,0.077282853,-0.013340085,0.421872258,0.154728323,-0.167408705,-0.154746905,-0.028081004,0.055323202,0.116822325,-0.062653132,-0.003555011,-0.190518782,0.071821325,0.093248032,0.068691954,0.080080368,-0.161290243,-0.292405188,-0.262533903,-0.172089607,0.183681861,-0.061940592,0.334567457,0.60180068,0.12514627,0.252431899,-0.017589765,0.128828242,-0.476290464,-0.036116153,-0.269103378,0.141865626,-0.163832635,0.18127735,-0.011284743,0.08505936,-0.317460477,-0.286171407,0.072439544,0.268987238,-0.222872823,0.047410473,-0.011747316,-0.445350289,0.341797769,-0.196046248,-0.169931188,0.385263205,0.085482918,-0.042117026
mir285,-0.135090992,-0.098821662,-0.301850557,0.248372197,0.137476742,-0.026363475,0.199026272,0.092086583,-0.083000407,0.130753934,-0.068807378,0.049247053,-0.051831257,0.144931957,0.149163976,0.053692676,0.246899784,0.190858632,0.054948602,-0.026785303,-0.006539439,0.037392963,0.089531563,0.027770478,0.269032389,-0.248536497,-0.211116761,0.093639329,-0.22221759,0.023108467,-0.152395308,-0.2337282,-0.449028671,0.037181631,-0.023133682,-0.206797346,0.283038676,0.064885378,-0.272948086,0.282962203,0.002075403,0.046482444,-0.293781608,-0.025898855,-0.172547206,0.23215729,0.101125635,-0.022850007,0.069609292,-0.166063756,-0.174882099,-0.194699094,0.088177115,0.320659548,0.317328125,-0.117405437,0.240697607,-0.505498946,0.031830121,0.037735477,-0.365005046,0.32317847,-0.273503006,-0.162838399
mir286,0.068584099,-0.110981166,-0.187190294,0.170517743,0.192789197,-0.104909658,0.221196488,0.172189116,-0.051585302,0.153991833,0.054852299,0.131293491,-0.056212164,0.083554275,0.275193363,0.11830727,0.145112053,0.423595518,-0.31189695,0.037063599,-0.014045503,-0.211817592,0.097649477,0.06856399,0.427418113,-0.26625669,0.107468374,0.003124024,-0.117851935,0.072729364,-0.136131197,0.000849456,-0.391981125,-0.095844477,-0.069421276,-0.035242956,-0.01761405,-0.038166329,0.039787199,0.239755318,0.061341677,-0.001621836,-0.489968479,-0.035204612,-0.138143882,0.12478859,0.134072214,0.241744399,-0.042557493,-0.216838628,-0.389930367,-0.310470194,0.131006271,0.243476287,0.14136593,-0.078077361,0.193119794,-0.523198545,0.130756423,0.155474424,0.224920154,0.570159197,-0.043651812,-0.435267121
mir287,-0.107381746,0.016560001,-0.311472446,0.038722806,0.13065356,0.103101082,0.199025035,0.095093861,0.002358414,0.131783277,-0.013253552,0.116834119,-0.038257878,0.142856285,0.099298663,0.102760695,0.239731997,-0.05638748,-0.119623214,-0.324032694,-0.127735063,-0.041577909,0.126185715,-0.029814024,0.170764878,-0.285620332,0.265741318,0.119535223,0.01001655,0.005965273,-0.227380276,-0.037690129,-0.426974177,0.063171506,-0.127882972,-0.200599492,0.411134064,0.195198894,-0.380354315,0.247128621,-0.172441512,0.041130289,-0.602712691,-0.02008128,-0.177767709,0.201648742,-0.017534789,-0.019154185,0.246642172,-0.076733738,-0.001636488,-0.183660299,-0.143339783,0.42037484,-0.0024533,-0.124062628,0.249528632,-0.513731956,0.102949046,0.016485384,-0.247483879,0.349986315,-0.22019805,-0.160626009
mir288,-0.030961078,-0.177808672,-0.36615774,0.002368865,0.108079746,-0.208096161,0.223781228,0.107528552,-0.0388005,0.139766008,0.038226541,0.02053054,0.016331771,0.207176521,-0.052332893,0.035950731,0.419997603,0.339013249,-0.120501921,0.035811741,-0.113023691,0.094099425,0.09048339,0.049567271,0.491205931,-0.377189308,0.01954096,0.076159567,-0.3186993,0.118645146,-0.163335025,-0.034886446,-0.503151953,-0.367263108,-0.11350996,-0.138746634,0.338045239,-0.003068111,-0.349693984,0.244532421,0.088482976,-0.052122276,-0.152667403,-0.055031579,-0.216380551,0.175569028,0.028422227,0.079391107,0.055037297,0.08229886,-0.206130609,-0.266619116,-0.072598509,0.378327966,0.286381215,0.120107673,0.266153455,-0.679872513,0.296393365,-0.140393466,-0.27939555,0.33873564,-0.022226512,0.057887319
mir289,-0.06367512,-0.128623962,-0.274704337,0.08187075,0.107493661,0.105149053,0.221356109,0.094652459,-0.020667044,0.134196609,0.119191281,-0.03405742,-0.033603325,0.168898463,0.019935133,0.159132928,0.350763798,0.364108056,0.063416041,0.088728473,0.052317899,-0.039652489,0.117668323,0.181753382,0.240735799,-0.178664565,-0.022014622,0.09805958,-0.248205274,-0.005537909,-0.194590166,-0.070650607,-0.511170089,-0.41959399,-0.11331711,-0.108270571,0.177217007,0.180292249,-0.281362027,0.222137287,-0.066323631,-0.107884847,-0.336954415,-0.032098293,-0.131840557,0.150112137,0.036518864,-0.053168673,-0.005901067,-0.202098221,0.184551999,-0.201405823,0.14111048,0.371381402,-0.213091642,-0.034864537,0.262191385,-0.437151015,0.013409886,-0.036200181,-0.387537181,0.383779764,0.239690855,0.16735819
mir290,0.008707243,-0.121683195,-0.149554849,-0.115306482,0.133720741,-0.005726162,0.207815394,0.103415951,-0.08441025,0.153002322,0.063787453,0.069148198,0.035400148,0.123085514,0.071400546,0.29673183,0.393996745,0.326329976,-0.111906327,0.222260579,-0.191755742,-0.046432372,0.096960858,0.144373149,0.265586734,-0.31770888,0.025737157,0.135585025,-0.16356194,0.091659278,-0.245099351,-0.119527534,-0.435781151,-0.496250451,-0.050973736,-0.190925241,0.212536737,0.041787852,-0.332264811,0.254297465,0.097252943,0.060337298,-0.339007765,-0.031934515,-0.163253322,0.192334965,-0.062894262,0.077190444,0.068698987,-0.042338442,-0.199560836,-0.243082255,0.076759145,0.599063575,-0.019129228,0.079934314,0.276972383,-0.477807909,0.218405247,0.00042579,-0.28615427,0.287201345,-0.034797136,0.160712734
mir291,-0.144903779,-0.162983283,-0.156280652,-0.031866264,0.143647984,-0.072939403,0.156985939,0.093848683,0.031966437,0.153824404,-0.120734066,0.208798587,-0.107549906,0.031753857,0.111003406,-0.118177317,0.073699452,-0.052598238,0.23113516,-0.039996412,0.108325154,-0.258247405,0.140058488,0.138819039,0.203832448,-0.269724846,0.039311558,0.024659829,0.035943575,0.021743981,-0.15384905,0.206299335,-0.370810598,-0.094619788,-0.052971341,0.038022626,0.309653908,0.417719841,0.229770616,0.250764042,-0.177188128,-0.051359951,-0.501626849,-0.050182719,-0.201309904,0.135865867,0.014189265,-0.080995366,0.070279732,-0.055479579,-0.29908374,-0.280146897,0.10251303,0.305000186,0.064361587,0.19496645,0.082042493,-0.540662527,0.072350711,-0.198184133,-0.147671595,0.351251394,0.054664832,-0.330544591
mir292,-0.171130106,-0.147490606,-0.130579025,0.003028577,0.196599469,0.147882894,0.154453427,0.11003992,0.036785115,0.184845641,-0.168743223,0.140039876,-0.055770811,-0.040425178,0.09218505,-0.055158645,0.346000493,0.211213306,-0.098083928,0.083030544,-0.026555594,-0.309643775,0.105831973,0.090091288,0.020884464,-0.305181324,-0.138962343,0.050598931,0.026581923,0.040499121,-0.125266001,0.064920433,-0.386680216,-0.300132483,-0.091256343,-0.034556657,0.256973833,0.400622278,0.051040076,0.23168011,0.107506037,-0.070171483,-0.392915696,-0.051676434,-0.219148636,0.14769274,-0.113382451,0.017363651,0.183416203,-0.021549609,-0.577497542,-0.328743458,-0.038831316,0.238467321,0.110952705,0.016577255,0.028913194,-0.535923243,-0.095842555,-0.183572665,-0.188221976,0.492862493,-0.054854658,-0.122413225
mir293,0.095795803,-0.082250491,-0.079918399,0.027501149,0.140943632,-0.038798157,0.192911118,0.083403371,-0.059441723,0.130940437,0.076971665,0.109789684,-0.009276183,0.090461984,-0.00963784,0.215519965,0.251806557,0.177933097,-0.299872667,-0.126342326,0.101867892,-0.223060295,0.093097746,0.133799151,0.164488211,-0.253102541,-0.060652588,0.116179936,-0.008352043,0.006115955,-0.223219231,0.039258059,-0.437465757,-0.199521855,-0.049273141,-0.204228163,0.49126476,0.04662456,-0.161211327,0.195290729,-0.06663838,-0.010199489,-0.376266748,-0.043780811,-0.139829993,0.218468562,0.093377031,-0.021944491,0.401464969,0.001122179,0.208142862,-0.198784798,-0.202799231,0.543663383,-0.033133037,-0.234484568,0.243145913,-0.411163837,0.064950705,0.026353916,-0.244904369,0.39948377,-0.228861511,-0.105197735
mir294,-0.076624788,-0.144927874,-0.258061767,0.276210606,0.144228026,0.050966259,0.232912228,0.081851266,0.061691772,0.18292506,-0.195978075,0.11802268,-0.086173445,0.146119863,-0.00871069,-0.11220035,0.130720109,0.07297878,-0.16265063,-0.216167733,-0.042730231,-0.068441205,0.139463142,0.147600412,0.21905075,-0.261251539,0.035779871,0.056948055,0.054869272,0.00169128,-0.221633002,0.049341869,-0.473503113,0.064955875,0.029770054,-0.082725674,0.150235787,0.438012034,0.218479201,0.255722433,-0.184394434,-0.01702648,-0.564448655,0.003525183,-0.219808593,0.140218571,-0.0587213,-0.035727773,0.100025952,-0.062009152,-0.114354268,-0.239620522,-0.184276402,0.45935151,-0.116043352,-0.014885983,0.209887058,-0.522345841,-0.033930656,-0.172483802,-0.194918245,0.138074532,0.068524443,-0.41852951
mir295,-0.013141913,-0.223856837,-0.160654396,0.280807883,0.167404965,0.195911199,0.193355247,0.132811412,0.080758438,0.163619727,-0.207330197,-0.070421979,-0.156513512,0.02490432,0.09561976,0.034769397,0.223985165,0.106122278,-0.148173884,-0.015839309,-0.146621153,-0.066863835,0.10549318,0.094773531,0.003113454,-0.3824431,0.05261647,0.115871325,-0.009230399,0.073212042,-0.180150136,0.07561709,-0.445860654,-0.384241611,-0.092519775,0.019461479,0.288705528,0.322574615,0.26706478,0.264602274,0.132888928,-0.129716918,-0.510523319,-0.037189968,-0.280450732,0.162097365,-0.070815951,0.082554333,0.025568189,-0.186471313,0.03208923,-0.267655045,0.049263403,0.376303554,0.009984692,-0.199087173,0.252198964,-0.621532142,-0.13507247,-0.216205984,-0.18371582,0.265351921,0.091578238,-0.020858517
mir296,-0.038792193,-0.190131158,-0.174770877,0.185760364,0.154103339,0.199070007,0.204267323,0.135015726,0.084712945,0.15527831,-0.206769913,-0.046250772,-0.125835374,0.088687241,0.087186314,-0.013133487,0.186062753,0.164003208,-0.065460265,-0.062902875,-0.132611379,0.009906574,0.106061213,-0.024239194,-0.104876429,-0.294378161,0.121396765,0.064921334,-0.018134857,0.070638433,-0.214634627,0.077017494,-0.424408555,-0.40465647,-0.082507782,0.020389235,0.159622282,0.415291429,-0.198882937,0.273058653,0.136691362,-0.059006207,-0.532803297,-0.02345584,-0.284234285,0.16109924,-0.177411079,0.166742221,0.008854016,-0.272324622,0.322249323,-0.204095393,0.064200915,0.482168764,-0.008416288,-0.241329983,0.257903427,-0.559513211,-0.113817886,-0.206738889,-0.347080976,0.22688587,-0.060518209,-0.085082404
mir297,-0.042803045,-0.205446899,-0.170680061,0.185636744,0.165483728,0.242149308,0.211229295,0.133268312,0.09715946,0.161724582,-0.234210685,0.000274527,-0.119238526,0.102268733,0.09831319,-0.044644389,0.181613177,0.141698375,-0.129619002,-0.037254378,-0.127291396,-0.014999582,0.119493686,0.056210149,-0.055752277,-0.365646183,0.122214235,0.057603303,-0.021382445,0.068471789,-0.224221796,0.093452737,-0.440980762,-0.400021285,-0.064253114,0.011827101,0.207357824,0.375677705,0.270197719,0.258690178,0.14934741,-0.082605012,-0.519007564,-0.03631052,-0.291081131,0.150200486,-0.116488755,0.103990518,0.009374663,-0.243989483,0.190616235,-0.259553522,0.025387052,0.445147365,-0.015824839,-0.195054904,0.257116675,-0.637020886,-0.127233282,-0.206893578,-0.267936736,0.251066804,-0.01202463,-0.062446326
mir298,-0.098245785,-0.148814231,-0.145695955,0.237348676,0.119964108,0.244775385,0.158815622,0.076646581,-0.114370786,0.147096127,-0.037578374,0.042366728,-0.091942094,0.060911715,0.001171342,0.130375072,0.217658088,-0.09166953,-0.192770898,-0.358631372,-0.159556806,-0.093826436,0.128751352,0.111633874,0.219339296,-0.257168025,-0.100557797,0.120729417,-0.099043764,0.001341127,-0.170691311,-0.048023783,-0.432391346,0.04574728,-0.12105947,0.113094464,0.478934377,0.073558763,0.077898316,0.232826307,0.040183403,-0.033362299,-0.373681068,-0.050676182,-0.163962021,0.139372215,-0.163921133,0.209365204,0.232871234,-0.168001741,-0.329645395,-0.19464168,-0.089281172,0.428661436,0.046604436,-0.102178395,0.282717854,-0.527086675,0.06178854,0.00163431,-0.431445897,0.270532697,-0.167283759,-0.355016202
mir299,0.020149617,-0.226485699,-0.128075331,-0.022432812,0.161692664,0.03368336,0.283189714,0.122902043,0.022016535,0.17285718,-0.088125497,0.103748485,-0.128190562,0.090724722,0.113165602,-0.109267928,-0.026920561,0.316785663,-0.011332869,0.010307604,-0.17055507,-0.178539991,0.096093878,0.017303193,0.103577711,-0.261562318,-0.131792843,0.064915597,0.049089644,-0.015311639,-0.14768225,0.052364469,-0.53222084,-0.010551434,-0.343979686,0.009433052,0.047318656,0.359423846,-0.433095098,0.231010795,-0.005631424,-0.118478119,-0.519150615,-0.011777632,-0.308557987,0.187525824,-0.060947347,0.043032121,0.027820908,-0.07002911,0.368397415,-0.280245245,0.149830058,0.351683229,-0.078089401,0.03867799,0.142486423,-0.524888635,0.160734996,-0.184787005,-0.109958969,0.256603658,-0.219390884,-0.079797342
mir300,-0.03156127,-0.186577052,-0.333065271,0.03013967,0.159311056,-0.067218028,0.289788961,0.104518674,0.04153857,0.129835814,-0.156142741,-0.070048049,-0.045578748,0.00326136,-0.012454091,-0.020658091,0.305621177,0.283357143,0.048259452,0.092539839,0.042298276,-0.222685233,0.111747704,0.133651003,0.516446114,-0.386516988,0.078441069,0.037043191,0.008117424,0.061589766,-0.19234708,0.036276191,-0.525096297,-0.092175432,-0.105926365,0.043958534,0.179350004,0.256314009,0.330944151,0.180840299,0.0117513,-0.156218514,-0.355768681,-0.058828212,-0.227127969,0.130968988,0.047294665,0.023246368,0.047188681,0.073367342,0.023302555,-0.37097308,0.005458967,0.214022368,-0.233046055,0.121243604,0.212537259,-0.629110694,0.138837501,-0.182465434,-0.125116453,0.386133045,-0.051791843,-0.043282617
mir301,-0.043787695,-0.199338242,-0.134456336,-0.096862167,0.230518118,0.004134822,0.301008254,0.169084102,-0.009657398,0.123938709,-0.165307805,-0.087614641,-0.103276163,0.198841333,0.255212754,0.038880486,0.174518377,0.360697508,0.032009866,0.166534677,0.150170922,-0.160692424,0.120105579,0.089117259,0.410807461,-0.312534422,-0.050883628,0.009620305,-0.094035976,0.041345194,-0.203019619,-0.023163579,-0.554965973,-0.067655817,-0.014767582,0.019783549,-0.059669524,0.103914902,0.383662671,0.197164729,0.029045379,-0.147346273,-0.471091181,-0.024347223,-0.221208841,0.143632933,0.128789052,-0.070425555,-0.027919136,0.071407065,0.141251728,-0.293162346,0.219745621,0.274415791,-0.205744058,0.014953779,0.166392043,-0.552590728,0.033415116,0.141332567,0.118988819,0.494427592,-0.17928949,-0.069267467
mir302,0.184105411,-0.160534143,-0.1830457,0.192881376,0.107556112,-0.124574482,0.239463687,0.109457962,0.055817105,0.223998785,0.072548598,0.143671617,-0.068210274,0.115906395,-0.211373955,-0.033728976,0.252258956,0.316772819,-0.153132588,-0.189529598,-0.116632856,0.062053431,0.100769348,-0.124354988,0.072685331,-0.231281638,-0.053317431,0.014139134,-0.054452736,0.057431545,-0.133090988,0.064949743,-0.558328569,-0.141117647,0.043207839,0.015891485,0.304466128,0.274615556,-0.116342738,0.279022068,0.082298912,0.097691081,-0.570984125,-0.020501316,-0.247310996,0.177842543,-0.172076017,0.240784138,0.214472145,-0.269399196,-0.151928917,-0.238533914,-0.234880075,0.324011743,0.222283393,-0.183452919,0.233006477,-0.567245305,-0.162227646,-0.20476371,-0.24472788,0.255041838,0.114393324,-0.162187368
mir303,-0.019652547,-0.118638277,-0.333705634,0.243245438,0.100623451,0.018308327,0.239636406,0.120760918,-0.103229888,0.143618211,0.075778902,0.197160706,-0.028832044,-0.007893777,0.080368869,0.091983408,0.219680592,0.293682009,-0.092293322,-0.156506225,-0.179315418,0.034565795,0.105460837,0.006630707,0.208623037,-0.271876782,-0.126186058,0.054059871,-0.135933012,0.05834502,-0.135650694,-0.119733296,-0.381350398,-0.162120074,0.013343665,-0.00771877,0.396651834,0.117318101,0.213138312,0.26763767,-0.051421326,0.145467445,-0.376396358,-0.046421565,-0.172963694,0.159924179,-0.18388629,0.14287819,-0.064668916,-0.069148883,-0.08187519,-0.292821169,0.009769479,0.228774875,-0.029306374,0.01859173,0.119943812,-0.520241261,0.125603288,-0.123694293,-0.148465276,0.366759092,-0.009407058,-0.361696005
mir304,0.072117925,-0.188868582,-0.356117129,0.027343703,0.165305838,-0.13459979,0.272214502,0.109787747,-0.035655234,0.156793714,0.009059163,-0.101528615,-0.092663549,0.072376169,0.077485584,0.140643194,0.109943859,0.323183119,-0.286797166,0.0238687,-0.070072338,-0.165620044,0.081981659,0.066959769,0.323291093,-0.316094369,-0.002050897,0.059968058,-0.138657331,0.054980274,-0.173559576,-0.139104396,-0.484694958,-0.181559443,0.119042642,0.081175514,0.025825653,0.21779944,0.048165571,0.245022938,0.128537744,-0.113127381,-0.385968238,-0.034001682,-0.177006274,0.164879665,0.071203768,0.302009642,-0.063147344,-0.124950647,-0.412054956,-0.223181948,0.167626411,0.397919565,-0.05012399,0.099244721,0.240870252,-0.538856089,-0.058894981,-0.066456258,-0.123133011,0.391956031,-0.187677369,-0.308357328
mir305,0.025973342,-0.189112529,-0.247189373,0.067248411,0.182366759,0.003867218,0.205507144,0.080889091,0.062806323,0.16889663,-0.115254112,0.037179757,-0.014655553,0.072473332,-0.033227373,-0.046428882,0.338595569,-0.104545496,-0.063721888,0.137897372,0.067851283,-0.102169856,0.097199947,0.113481723,0.245698735,-0.43191433,-0.061591182,0.07093773,-0.019336253,0.071424417,-0.185594723,-0.090179145,-0.451900214,-0.206244662,-0.003868775,-0.077966191,0.427778929,0.105656601,-0.044344857,0.141140237,0.147155225,0.004398636,-0.432303399,-0.048639286,-0.186596498,0.153457016,0.147292659,0.105743602,-0.120854147,-0.277884424,-0.456112415,-0.274605423,-0.28028667,0.471370727,0.271837264,0.049540929,0.277077854,-0.66956079,-0.145675823,-0.171537325,-0.159466624,0.36244303,-0.262209535,-0.197554603
mir306,-0.168761164,-0.08082588,-0.226928622,-0.053960145,0.248315826,-0.156975657,0.296257287,0.10052903,0.000286196,0.171547577,-0.001307529,-0.078694955,-0.047582027,0.060412098,0.043654848,0.003148206,0.220907986,0.37163645,-0.293692231,0.112480983,-0.008372955,-0.383464277,0.071909897,-0.000433505,0.30865854,-0.292457134,0.009381503,0.088557065,-0.059267614,0.023334838,-0.155324101,-0.218015,-0.612727284,0.021233847,-0.220209852,-0.154142827,-0.051436067,0.193840295,0.110895514,0.224243045,0.045892119,-0.088013619,-0.59193778,0.017000364,-0.191654488,0.214363128,-0.082196638,-0.012401568,0.193415135,-0.178370103,-0.378955871,-0.271636337,0.033923268,0.361455083,-0.061836071,-0.07335981,0.204365954,-0.427839309,0.092846431,-0.068654485,0.06661135,0.402162552,0.01938962,-0.224315673
mir307,-0.051517248,0.061747726,-0.354309797,0.235629827,0.139451444,0.056881689,0.305185229,0.14136295,-0.068070613,0.194125995,0.06358844,0.115565397,-0.002648195,0.018277572,0.207352266,0.051736392,0.04258116,0.45655489,-0.118493833,-0.042016715,-0.091043726,0.023216682,0.115591973,0.073701859,0.51234293,-0.363091379,0.02732465,0.014215408,-0.16575405,0.05907746,-0.1950652,-0.186059445,-0.460953951,0.09839616,-0.037169386,-0.131566107,0.053531848,0.131440684,0.136187956,0.277350962,-0.042814612,0.135052592,-0.407745302,-0.040542845,-0.189785719,0.176072225,-0.192426115,0.196806788,-0.1142653,0.001152129,-0.340557724,-0.390456855,0.136184692,0.284623653,0.086533241,0.039492432,0.148235932,-0.607675433,0.164147094,-0.133009836,-0.070621692,0.441551387,-0.126474008,-0.283548653
mir308,-0.178941876,-0.019287897,-0.240969658,-0.018518521,0.140661299,-0.172861859,0.261108786,0.124310613,-0.049698912,0.162063196,-0.017059943,0.219939351,0.030065084,0.084519945,0.028345715,0.034792624,0.121728659,0.447818935,-0.028658498,0.091762178,0.042911943,-0.058826175,0.128333941,0.188584238,0.468715787,-0.358685106,0.061838277,0.019517874,-0.25736624,0.012955074,-0.21697104,-0.037561756,-0.597122133,-0.023958113,-0.257988304,-0.209036857,0.18438682,0.12527971,0.238552377,0.24970457,-0.039831929,-0.008890877,-0.339838177,-0.050026175,-0.200690702,0.131968543,0.101692013,0.109095968,0.046839487,0.103178546,-0.227105483,-0.372424334,-0.023676561,0.255743623,0.177311853,-0.01943172,0.148911282,-0.621735334,-0.00633824,-0.126504347,-0.223558009,0.593238831,-0.180220544,0.025542637
